"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PC(o-18:1(9Z)/18:1(11Z))","PC(o-18:1(9Z)/18:1(11Z))","HMDB0013428","53481725",NA,"CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))","HMDB0009710","53479985","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))","HMDB0009711","53479986","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0011427","53480887",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(P-18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0011460","52925039",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PG(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0010582","53480604",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","PG(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0010583","53480605",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0010596","52926490",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0010625","53480624",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0010640","52927144",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","PG(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0010653","53480634",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0010654","52926624",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(16:0/22:4(7Z,10Z,13Z,16Z))","PG(16:0/22:4(7Z,10Z,13Z,16Z))","HMDB0010581","52927231",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/20:4(5Z,8Z,11Z,14Z))","PG(18:0/20:4(5Z,8Z,11Z,14Z))","HMDB0010610","24779553",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/20:3(5Z,8Z,11Z))","PG(18:1(11Z)/20:3(5Z,8Z,11Z))","HMDB0010623","53480622",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:1(11Z)/20:3(8Z,11Z,14Z))","PG(18:1(11Z)/20:3(8Z,11Z,14Z))","HMDB0010624","53480623",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/20:3(5Z,8Z,11Z))","PG(18:1(9Z)/20:3(5Z,8Z,11Z))","HMDB0010638","53480630",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PG(18:1(9Z)/20:3(8Z,11Z,14Z))","PG(18:1(9Z)/20:3(8Z,11Z,14Z))","HMDB0010639","52926600",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/18:0)","PG(18:0/18:0)","HMDB0010602","24779552",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"Digoxin","Digoxin","HMDB0001917","2724385","C06956","C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O","1"
"PGP(16:0/16:1(9Z))","PGP(16:0/16:1(9Z))","HMDB0013473","53481795",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)O)O)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PGP(16:1(9Z)/16:0)","PGP(16:1(9Z)/16:0)","HMDB0013487","53481807",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)O)O","1"
"PG(18:0/20:3(5Z,8Z,11Z))","PG(18:0/20:3(5Z,8Z,11Z))","HMDB0010608","53480611",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PG(18:0/20:3(8Z,11Z,14Z))","PG(18:0/20:3(8Z,11Z,14Z))","HMDB0010609","52927150",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/22:2(13Z,16Z))","PC(14:1(9Z)/22:2(13Z,16Z))","HMDB0007921","52922294","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/20:3(5Z,8Z,11Z))","PC(16:0/20:3(5Z,8Z,11Z))","HMDB0007980","24778715","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PC(16:0/20:3(8Z,11Z,14Z))","PC(16:0/20:3(8Z,11Z,14Z))","HMDB0007981","24778719","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/20:2(11Z,14Z))","PC(16:1(9Z)/20:2(11Z,14Z))","HMDB0008012","52922461","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:0/18:3(6Z,9Z,12Z))","PC(18:0/18:3(6Z,9Z,12Z))","HMDB0008040","52922655","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:0/18:3(9Z,12Z,15Z))","PC(18:0/18:3(9Z,12Z,15Z))","HMDB0008041","52922657","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(11Z)/18:2(9Z,12Z))","PC(18:1(11Z)/18:2(9Z,12Z))","HMDB0008072","53478723","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:1(9Z)/18:2(9Z,12Z))","PC(18:1(9Z)/18:2(9Z,12Z))","HMDB0008105","24778939","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:2(9Z,12Z)/18:1(11Z))","PC(18:2(9Z,12Z)/18:1(11Z))","HMDB0008136","53478785","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:2(9Z,12Z)/18:1(9Z))","PC(18:2(9Z,12Z)/18:1(9Z))","HMDB0008137","52922727","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(6Z,9Z,12Z)/18:0)","PC(18:3(6Z,9Z,12Z)/18:0)","HMDB0008168","52922781","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/18:0)","PC(18:3(9Z,12Z,15Z)/18:0)","HMDB0008201","52922843","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:2(11Z,14Z)/16:1(9Z))","PC(20:2(11Z,14Z)/16:1(9Z))","HMDB0008332","52923163","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(5Z,8Z,11Z)/16:0)","PC(20:3(5Z,8Z,11Z)/16:0)","HMDB0008364","53478949","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(8Z,11Z,14Z)/16:0)","PC(20:3(8Z,11Z,14Z)/16:0)","HMDB0008397","52923221","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:2(13Z,16Z)/14:1(9Z))","PC(22:2(13Z,16Z)/14:1(9Z))","HMDB0008591","52923553","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PI(16:0/16:2(9Z,12Z))","PI(16:0/16:2(9Z,12Z))","HMDB0009780",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCC","1"
"PI(16:1(9Z)/16:1(9Z))","PI(16:1(9Z)/16:1(9Z))","HMDB0009798",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(16:2(9Z,12Z)/16:0)","PI(16:2(9Z,12Z)/16:0)","HMDB0009802",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0012362","46891805",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PS(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","PS(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0012405","52925984",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PS(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","PS(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","HMDB0012415","52925526",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","PS(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","HMDB0012425","52925714",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PS(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","PS(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0012435","52925742",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0012442","52925956",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0007989","24778735","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0007990","24778737","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008021","52922475","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008050","24778860","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0008081","53478741","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0008082","53478743","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0008114","24778948","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0008115","53478767","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0008139","53478787","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0008146","52922745","C00157","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","HMDB0008177","52922801","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","HMDB0008210","52922859","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","HMDB0008242","52922919","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))","PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0008306","52923121","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))","PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))","HMDB0008337","52923177","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))","PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))","HMDB0008338","52923179","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","HMDB0008369","53478959","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0008402","52923235","C00157","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","HMDB0008432","53479033","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","HMDB0008433","52923293","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","HMDB0008465","53479069","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","HMDB0008466","53479071","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)","PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)","HMDB0008497","52923351","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))","PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))","HMDB0008627","52923623","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","HMDB0008659","53479281","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0008692","53479347","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PI(16:0/16:1(9Z))","PI(16:0/16:1(9Z))","HMDB0009779",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(16:1(9Z)/16:0)","PI(16:1(9Z)/16:0)","HMDB0009797",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))","PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))","HMDB0008523","53479143","C00157","CCCCCC/C=C\CCCCCCCC/C=C\OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))","PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))","HMDB0008524","53479145","C00157","CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)","HMDB0008751","53479423","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0011229","53480699",NA,"CCCCCCCCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
